r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.19699398797595188,1.0396136405678802,1.0132206320572923,1.0438016432046107,1.0397339053463113,1.0396137621314199,1.039613640568042
0.19891783567134266,1.0364846252533089,1.0091184700760565,1.0409117148147997,1.0366167787468374,1.0364847696202433,1.036484625253533
0.20084168336673344,1.0333404953734528,1.0049764409607653,1.0380176068458697,1.033485574218476,1.0333406665294709,1.0333404953737637
0.20276553106212422,1.0301815714198184,1.0007945447114186,1.0351200129345381,1.030340690629175,1.030181773997074,1.0301815714202454
0.204689378757515,1.0270081724405962,0.9965727813280167,1.0322196333937939,1.027182530421095,1.0270084118145584,1.0270081724411835
0.20661322645290578,1.023820615983956,0.9923111508105595,1.0293171752128958,1.0240114998164,1.0238208983835735,1.0238206159847596
0.20853707414829656,1.020619218042878,0.988009653159047,1.0264133520573742,1.0208280090351824,1.0206195506757503,1.0206192180439757
0.21046092184368737,1.0174042930015466,0.9836682883734791,1.0235088842690296,1.0176324725258103,1.0174046841959503,1.017404293003042
0.21238476953907814,1.0141761535832876,0.9792870564538558,1.0206044988659337,1.0144253092079905,1.0141766129491367,1.0141761535853187
0.21430861723446892,1.0109351108000482,0.9748659574001772,1.0177009295424293,1.0112069427288453,1.010935649411092,1.0109351108027984
0.2162324649298597,1.007681473903415,0.9704049912124433,1.0147989166691291,1.0079778017322933,1.0076821045032265,1.0076814739071303
0.21815631262525048,1.0044155503371666,0.9659041578906541,1.0118992072929174,1.0047383201420432,1.0044162875717568,1.0044155503421712
0.22008016032064126,1.0011376456913452,0.9613634574348096,1.0090025551369488,1.0014889374584974,1.0011385063715457,1.0011376456980678
0.22200400801603204,0.9978480636578482,0.9567828898449096,1.0061097206006488,0.9982300990698746,0.9978490670549356,0.9978480636668565
0.22392785571142282,0.9945471059875242,0.9521624551209543,1.0032214707597142,0.9949622565778599,0.9945482741659291,0.9945471059995635
0.2258517034068136,0.9912350724487663,0.9475021532629436,1.0003385793661117,0.9916858681380913,0.9912364306401117,0.9912350724648153
0.22777555110220438,0.9879122607875902,0.9428019842708777,0.9974618268480797,0.9884013988158022,0.987913837810747,0.9879122608089326
0.22969939879759516,0.9845789666891883,0.9380619481447565,0.9945920003101267,0.985109320956928,0.9845807954215048,0.9845789667175007
0.23162324649298593,0.9812354837409448,0.9332820448845798,0.9917298935330322,0.9818101145750064,0.9812376016463457,0.9812354837784127
0.23354709418837674,0.9778821033968982,0.9284622744903478,0.9888763069738467,0.9785042677541871,0.9778845531171141,0.9778821034463652
0.23547094188376752,0.9745191149436383,0.9236026369620605,0.9860320477658912,0.9751922770686771,0.9745219449594495,0.9745191150087961
0.2373947895791583,0.9711468054676292,0.9187031322997178,0.9831979297187576,0.9718746480189517,0.9711500708376859,0.9711468055532583
0.23931863727454908,0.9677654598239291,0.9137637605033198,0.9803747733183089,0.9685518954850592,0.9677692230094571,0.9677654599362087
0.24124248496993986,0.9643753606063059,0.9087845215728665,0.9775634057266785,0.9652245441973539,0.964379692390803,0.9643753607532056
0.24316633266533064,0.9609767881187264,0.9037654155083579,0.9747646607822706,0.9618931292249933,0.9609817686326301,0.9609767883105017
0.24509018036072142,0.957570020348197,0.8987064423097939,0.9719793789997605,0.9585581964825384,0.9575757402094602,0.9575700205980219
0.2470140280561122,0.9541553329389519,0.8936076019771745,0.9692084075700937,0.9552203032549971,0.9541618945214789,0.9541553332637099
0.24893787575150297,0.9507329991679554,0.8884688945104998,0.9664526003604874,0.9518800187416583,0.9507405180109857,0.9507329995892471
0.2508617234468938,0.9473032899217129,0.8832903199097697,0.9637128179144286,0.9485379246190585,0.9473118962944304,0.9473032904671159
0.25278557114228456,0.943866473674367,0.8780718781749843,0.960989927451676,0.9451946156234365,0.943876314311337,0.9438664743790234
0.25470941883767534,0.9404228164670575,0.8728135693061436,0.9582848028682585,0.9418507001530244,0.9404340564915067,0.9404228173756642
0.2566332665330661,0.9369725818885305,0.8675153933032476,0.955598324736476,0.9385068008905304,0.9369854069420145,0.9369725830578302
0.2585571142284569,0.9335160310569742,0.8621773501662962,0.9529313803048991,0.9351635554461741,0.9335306496556393,0.9335160325588698
0.2604809619238477,0.9300534226030625,0.8567994398952894,0.9502848634983692,0.9318216170216321,0.930070068742494,0.930053424528503
0.26240480961923845,0.9265850126541864,0.8513816624902275,0.947659674917999,0.9284816550952589,0.9266039486867677,0.9265850151180077
0.26432865731462923,0.9231110548198533,0.84592401795111,0.9450567218411707,0.9251443561289464,0.9231325746306377,0.9231110579667942
0.26625250501002,0.9196318001782295,0.8404265062779372,0.9424769182215388,0.921810424296997,0.9196562326875842,0.9196318041904066
0.2681763527054108,0.9161474972638131,0.8348891274707092,0.9399211846890279,0.9184805822373742,0.9161752102874926,0.9161475023699794
0.2701002004008016,0.9126583920562082,0.8293118815294256,0.9373904485498329,0.9151555718257093,0.9126897965561357,0.9126583985432147
0.2720240480961924,0.9091647279699852,0.8236947684540867,0.9348856437864206,0.9118361549724436,0.9092002827318109,0.9091647361969392
0.2739478957915832,0.9056667458456001,0.8180377882446928,0.9324077110575278,0.9085231144434783,0.9057069626221205,0.9056667562613324
0.27587174348697396,0.902164683941359,0.8123409409012433,0.9299575976981623,0.9052172547047223,0.9022101331041142,0.9021646971059384
0.27779559118236474,0.8986587779263993,0.8066042264237385,0.9275362577196027,0.9019194027909189,0.8987100946712484,0.8986587945375911
0.2797194388777555,0.8951492608746696,0.8008276448121784,0.9251446518093982,0.898630409199141,0.8952071520308669,0.895149281800429
0.2816432865731463,0.8916363632598889,0.7950111960665629,0.9227837473313694,0.895351148807345,0.8917016147561939,0.8916363895782033
0.2835671342685371,0.888120312951456,0.7891548801868922,0.920454518325607,0.8920825218183756,0.8881937979971015,0.8881203459991314
0.28549098196392786,0.8846013352112964,0.783258697173166,0.9181579455084726,0.8888254547298201,0.884684023254238,0.8846013766436078
0.28741482965931864,0.8810796526916198,0.7773226470253846,0.9158950162725992,0.8855809013301102,0.8811726192214208,0.8810797045551434
0.2893386773547094,0.8775554854335693,0.7713467297435477,0.9136667246868897,0.8823498437212712,0.8776599227015491,0.8775555502549842
0.2912625250501002,0.8740290508667377,0.7653309453276556,0.9114740714965187,0.8791332933687263,0.8741462796016622,0.8740291317609545
0.293186372745491,0.8705005638095318,0.7592752937777081,0.9093180641229307,0.8759322921785588,0.8706320460131586,0.8705006646111721
0.29511022044088175,0.8669702364703668,0.7531797750937053,0.9071997166638418,0.8727479136026478,0.8671175893836108,0.8669703618934238
0.29703406813627253,0.8634382784496597,0.7470443892756471,0.9051200498932384,0.8695812637720831,0.8636032897870536,0.8634384342811283
