b_over_a,image_energy_U,signed_radial_force_F
0.5991151919866444,-0.7799569937172914,-1.457845957574962
0.6006677796327212,-0.7822299648529446,-1.47015533693088
0.6022203672787979,-0.7845221570481892,-1.482606358094907
0.6037729549248747,-0.7868337919438763,-1.4952012562465498
0.6053255425709515,-0.7891650946851915,-1.5079423105635348
0.6068781302170283,-0.7915162939907734,-1.5208318452667644
0.6084307178631051,-0.7938876222234765,-1.5338722306943224
0.6099833055091819,-0.7962793154628263,-1.5470658844054732
0.6115358931552587,-0.7986916135792098,-1.5604152723156017
0.6130884808013355,-0.8011247603098556,-1.5739229098630962
0.6146410684474123,-0.8035790033366491,-1.5875913632092071
0.6161936560934891,-0.8060545943658378,-1.6014232504719426
0.6177462437395659,-0.8085517892096793,-1.61542124299512
0.6192988313856427,-0.8110708478700874,-1.6295880666537166
0.6208514190317195,-0.8136120346243345,-1.6439265031967074
0.6224040066777963,-0.8161756181128674,-1.658439391628636
0.6239565943238731,-0.8187618714293007,-1.6731296296311917
0.6255091819699499,-0.8213710722126483,-1.6880001750261275
0.6270617696160267,-0.8240035027418586,-1.7030540472808906
0.6286143572621035,-0.8266594500327235,-1.718294329058414
0.6301669449081803,-0.8293392059372259,-1.733724167812534
0.6317195325542571,-0.8320430672454033,-1.7493467774305902
0.6332721202003339,-0.8347713357897979,-1.7651654399248082
0.6348247078464107,-0.8375243185525716,-1.7811835071741182
0.6363772954924874,-0.8403023277753667,-1.7974044027181497
0.6379298831385642,-0.8431056810719921,-1.813831623605183
0.639482470784641,-0.8459347015440234,-1.8304687422959318
0.6410350584307178,-0.8487897178994012,-1.8473194086250808
0.6425876460767946,-0.8516710645741236,-1.864387351822605
0.6441402337228714,-0.8545790818571221,-1.8816763825969443
0.6456928213689482,-0.8575141160184238,-1.8991903952822236
0.647245409015025,-0.8604765194406957,-1.916933370051764
0.6487979966611018,-0.8634666507542818,-1.934909375200245
0.6503505843071786,-0.866484874975835,-1.953122569496957
0.6519031719532554,-0.8695315636506631,-1.971577204612686
0.6534557595993322,-0.8726070949988975,-1.9902776276228789
0.655008347245409,-0.8757118540656134,-2.009228283589838
0.6565609348914858,-0.8788462328750187,-2.0284337182268124
0.6581135225375626,-0.8820106305888471,-2.0478985806469643
0.6596661101836394,-0.8852054536690864,-2.0676276262003244
0.6612186978297162,-0.8884311160451817,-2.0876257194019545
0.6627712854757929,-0.891688039285856,-2.1078978369546935
0.6643238731218697,-0.8949766527757048,-2.1284490708700075
0.6658764607679465,-0.8982973938967072,-2.149284631690559
0.6674290484140233,-0.9016507082148285,-2.170409851818361
0.6689816360601001,-0.9050370496718704,-2.191830188952428
0.6705342237061769,-0.9084568807827482,-2.2135512296401108
0.6720868113522537,-0.9119106728383711,-2.2355786929463943
0.6736393989983305,-0.9153989061143162,-2.2579184342456844
0.6751919866444073,-0.9189220700854848,-2.280576449140764
0.6767445742904841,-0.9224806636469474,-2.303558877513819
0.6782971619365609,-0.9260751953411837,-2.326872007714656
0.6798497495826377,-0.9297061835919338,-2.3505222808914255
0.6814023372287145,-0.933374156944889,-2.3745162954694488
0.6829549248747913,-0.9370796543154547,-2.398860811783936
0.6845075125208681,-0.940823225243828,-2.4235627568726854
0.6860601001669449,-0.9446054301576472,-2.44862922943511
0.6876126878130217,-0.9484268406424716,-2.4740675049642116
0.6891652754590984,-0.952288039720369,-2.4998850410584326
0.6907178631051752,-0.9561896221368951,-2.526089482920641
0.692270450751252,-0.9601321946567591,-2.552688669051797
0.6938230383973288,-0.9641163763684879,-2.5796906371472406
0.6953756260434056,-0.9681427989984039,-2.607103630203865
0.6969282136894824,-0.9722121072342585,-2.6349361028468663
0.6984808013355592,-0.9763249590588602,-2.6631967278850937
0.700033388981636,-0.9804820260940671,-2.6918944031045453
0.7015859766277128,-0.9846839939555171,-2.721038258309899
0.7031385642737896,-0.98893156261849,-2.750637662624515
0.7046911519198664,-0.9932254467953119,-2.7807022320597996
0.7062437395659432,-0.9975663763247253,-2.8112418373653303
0.70779632721202,-1.0019550965736783,-2.842266612171755
0.7093489148580968,-1.0063923688519847,-2.8737869614389524
0.7109015025041736,-1.0108789708403538,-2.9058135702226573
0.7124540901502504,-1.0154156970322792,-2.9383574127732923
0.7140066777963272,-1.0200033591903295,-2.9714297619815326
0.715559265442404,-1.024642786817375,-3.005042199185715
0.7171118530884808,-1.029334827643341,-3.0392066243570963
0.7186644407345576,-1.03408034812807,-3.073935266679619
0.7202170283806344,-1.0388802339809344,-3.109240695541804
0.7217696160267112,-1.0437353906978435,-3.1451358319591853
0.7233222036727879,-1.0486467441163307,-3.181633960446668
0.7248747913188647,-1.0536152409894415,-3.2187487413612192
0.7264273789649415,-1.058641849579154,-3.256494223736229
0.7279799666110183,-1.0637275602701315,-3.294884858630143
