theta_over_pi,sigma_b_0p25,sigma_b_0p45,sigma_b_0p65,sigma_b_0p8
0.10014306151645207,-0.1658664322703135,-0.3109127345240981,-0.571475546970664,-0.7020039065723039
0.10157367668097281,-0.16557012198651644,-0.30922492411814756,-0.563200536145523,-0.682559263677256
0.10300429184549356,-0.16527065268678506,-0.3075295255763814,-0.5550140336804672,-0.663747595871341
0.1044349070100143,-0.1649680632005763,-0.3058270030664559,-0.5469174719509459,-0.645547635941563
0.10586552217453504,-0.16466239256626555,-0.3041178155087264,-0.538912128704054,-0.6279386949402574
0.10729613733905578,-0.16435368002035397,-0.302402416394591,-0.5309991333017038,-0.6109006665030079
0.10872675250357652,-0.16404196498670914,-0.3006812536145062,-0.5231794729146019,-0.5944140282096835
0.11015736766809726,-0.16372728706584366,-0.2989547692956127,-0.5154539986509985,-0.5784598403674364
0.11158798283261802,-0.16340968602423736,-0.2972233996488908,-0.5078234316057753,-0.5630197425579356
0.11301859799713876,-0.16308920178370612,-0.29548757482575316,-0.5002883688169494,-0.5480759482572889
0.1144492131616595,-0.16276587441082332,-0.2937477187839723,-0.4928492891181222,-0.5336112378060158
0.11587982832618024,-0.16243974410639672,-0.2920042491628251,-0.48550655887674027,-0.5196089499778059
0.11731044349070098,-0.16211085119500665,-0.2902575771673269,-0.47826043760936865,-0.506052972369678
0.11874105865522175,-0.1617792361146082,-0.2885081074614205,-0.47111108346635705,-0.49292773081220226
0.12017167381974249,-0.16144493940620255,-0.28675623806996714,-0.46405855857943007,-0.48021817797664357
0.12160228898426323,-0.161108001703581,-0.28500236028938847,-0.45710283426680953,-0.46790978133609057
0.12303290414878397,-0.1607684637231452,-0.2832468586067921,-0.4502437960914573,-0.4559885106196058
0.12446351931330471,-0.16042636625380835,-0.28149011062740814,-0.4434812487689454,-0.44444082488215153
0.12589413447782544,-0.16008175014698023,-0.2797324870101586,-0.4368149209223237,-0.4332536592983067
0.1273247496423462,-0.15973465630663952,-0.27797435141117216,-0.43024446968212887,-0.42241441177447675
0.12875536480686695,-0.15938512567949814,-0.2762160604350552,-0.42376948513040186,-0.41191092946236335
0.13018597997138767,-0.15903319924525908,-0.27445796359371855,-0.4173894945882318,-0.40173149524565716
0.13161659513590843,-0.1586789180069725,-0.2727004032725637,-0.41110396674695254,-0.39186481426227454
0.13304721030042915,-0.15832232298149285,-0.27094371470381895,-0.4049123156436473,-0.3823000005158265
0.13447782546494993,-0.1579634551900398,-0.26918822594681946,-0.39881390448210396,-0.37302656362224074
0.13590844062947066,-0.15760235564886607,-0.26743425787501945,-0.39280804930081525,-0.3640343957305937
